#milliseconds	datetime	qptr_op	gyro_x	gyro_y	gyro_z	react_t	angle_x	angle_y	angle_z	trq_x	trq_y	trq_z	c_power	voltage	PID_P_x	PID_P_y	PID_P_z	PID_I_x	PID_I_y	PID_I_z	PID_D_x	PID_D_y	PID_D_z	q_head	Kp_x	Kp_y	Kp_z	Ki_x	Ki_y	Ki_z	Kd_x	Kd_y	Kd_z	MaxP_x	MaxP_y	MaxP_z	MaxI_x	MaxI_y	MaxI_z	MaxD_x	MaxD_y	MaxD_z	joy_x	joy_y	joy_hdn	j_power		M1	M2	M3	M4	read_time	write_time	loop_time	offx	offy	offz
1395410058587	2014.03.21_17:54:18	1	-2.3	-0.78	-0.78	3	2.9	-0.047	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.0055	0	0.0078	5.13	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.067	0	0	0	0	0	
1395410058637	2014.03.21_17:54:18	1	-2.3	-0.78	-0.78	3	2.9	-0.047	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.007	0	0.0078	5.09	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.066	0	0	0	0	0	
1395410058687	2014.03.21_17:54:18	1	-2.3	-0.78	-0.78	3	2.9	-0.047	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.007	0	0.0078	5.09	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.066	0	0	0	0	0	
1395410058737	2014.03.21_17:54:18	1	-2.3	-0.78	-0.78	3	2.9	-0.047	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.0078	0	0.0078	5.07	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.065	0	0	0	0	0	
1395410058787	2014.03.21_17:54:18	1	-2.3	-0.78	-0.78	3	2.9	-0.047	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.0078	0	0.0078	5.07	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.065	0	0	0	0	0	
1395410058837	2014.03.21_17:54:18	1	-2.3	-0.78	-0.78	3	2.9	-0.047	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.007	-0.00078	0.0078	5.12	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.067	0	0	0	0	0	
1395410058887	2014.03.21_17:54:18	1	-2.3	-0.78	-0.78	3	2.9	-0.047	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.007	-0.00078	0.0078	5.12	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.067	0	0	0	0	0	
1395410058937	2014.03.21_17:54:18	1	-2.3	-0.78	-0.78	3	2.9	-0.047	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.0063	0	0.0078	5.08	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.066	0	0	0	0	0	
1395410058987	2014.03.21_17:54:18	1	-2.3	-0.78	-0.78	3	2.9	-0.047	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.0063	0	0.0078	5.08	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.066	0	0	0	0	0	
1395410059037	2014.03.21_17:54:19	1	-1.6	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.0039	-0.00078	0.0078	5.08	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.064	0	0	0	0	0	
1395410059087	2014.03.21_17:54:19	1	-1.6	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.0039	-0.00078	0.0078	5.08	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.064	0	0	0	0	0	
1395410059137	2014.03.21_17:54:19	1	-1.6	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.0016	-0.00078	0.0078	5.1	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.068	0	0	0	0	0	
1395410059187	2014.03.21_17:54:19	1	-1.6	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.0016	-0.00078	0.0078	5.1	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.068	0	0	0	0	0	
1395410059237	2014.03.21_17:54:19	1	-0.78	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.00078	-0.00078	0.0078	5.07	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.066	0	0	0	0	0	
1395410059287	2014.03.21_17:54:19	1	-0.78	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.00078	-0.00078	0.0078	5.07	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.066	0	0	0	0	0	
1395410059337	2014.03.21_17:54:19	1	0	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0023	-0.00078	0.0078	5.08	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.063	0	0	0	0	0	
1395410059387	2014.03.21_17:54:19	1	0	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0023	-0.00078	0.0078	5.08	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.063	0	0	0	0	0	
1395410059437	2014.03.21_17:54:19	1	0.78	-0.78	-0.78	3	2.9	-0.045	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0047	-0.00078	0.0078	5.11	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.065	0	0	0	0	0	
1395410059487	2014.03.21_17:54:19	1	0.78	-0.78	-0.78	3	2.9	-0.045	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0047	-0.00078	0.0078	5.11	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.065	0	0	0	0	0	
1395410059537	2014.03.21_17:54:19	1	0.78	-0.78	-0.78	3	2.9	-0.045	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0063	-0.00078	0.0078	5.07	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.064	0	0	0	0	0	
1395410059587	2014.03.21_17:54:19	1	0.78	-0.78	-0.78	3	2.9	-0.045	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0063	-0.00078	0.0078	5.07	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.064	0	0	0	0	0	
1395410059637	2014.03.21_17:54:19	1	1.6	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.007	0	0.0078	5.08	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.061	0	0	0	0	0	
1395410059687	2014.03.21_17:54:19	1	1.6	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.007	0	0.0078	5.08	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.061	0	0	0	0	0	
1395410059737	2014.03.21_17:54:19	1	1.6	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0078	-0.00078	0.0078	5.09	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.067	0	0	0	0	0	
1395410059787	2014.03.21_17:54:19	1	1.6	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0078	-0.00078	0.0078	5.09	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.067	0	0	0	0	0	
1395410059837	2014.03.21_17:54:19	1	0.78	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0063	0	0.0078	5.08	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.064	0	0	0	0	0	
1395410059887	2014.03.21_17:54:19	1	0.78	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0063	0	0.0078	5.08	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.064	0	0	0	0	0	
1395410059937	2014.03.21_17:54:19	1	0.78	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0055	0	0.0078	5.09	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.068	0	0	0	0	0	
1395410059987	2014.03.21_17:54:19	1	0.78	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0055	0	0.0078	5.09	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.068	0	0	0	0	0	
1395410060037	2014.03.21_17:54:20	1	0	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0031	0	0.0078	5.09	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.067	0	0	0	0	0	
1395410060087	2014.03.21_17:54:20	1	0	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0031	0	0.0078	5.09	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.067	0	0	0	0	0	
1395410060137	2014.03.21_17:54:20	1	0	-0.78	-0.78	3	3	-0.047	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.00078	0	0.0078	5.09	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.067	0	0	0	0	0	
1395410060187	2014.03.21_17:54:20	1	0	-0.78	-0.78	3	3	-0.047	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.00078	0	0.0078	5.09	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.067	0	0	0	0	0	
1395410060237	2014.03.21_17:54:20	1	-0.78	-0.78	-0.78	3	2.9	-0.047	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.00078	0	0.0078	5.1	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.069	0	0	0	0	0	
1395410060287	2014.03.21_17:54:20	1	-0.78	-0.78	-0.78	3	2.9	-0.047	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.00078	0	0.0078	5.1	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.069	0	0	0	0	0	
1395410060337	2014.03.21_17:54:20	1	-1.6	-0.78	-0.78	3	2.9	-0.047	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.0031	0	0.0078	5.12	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.067	0	0	0	0	0	
1395410060387	2014.03.21_17:54:20	1	-1.6	-0.78	-0.78	3	2.9	-0.047	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.0031	0	0.0078	5.12	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.067	0	0	0	0	0	
1395410060437	2014.03.21_17:54:20	1	-2.3	-0.78	-0.78	3	2.9	-0.047	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.0047	0	0.0078	5.13	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.067	0	0	0	0	0	
1395410060487	2014.03.21_17:54:20	1	-2.3	-0.78	-0.78	3	2.9	-0.047	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.0047	0	0.0078	5.13	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.067	0	0	0	0	0	
1395410060537	2014.03.21_17:54:20	1	-2.3	-0.78	-0.78	3	2.9	-0.047	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.0055	0	0.0078	5.09	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.061	0	0	0	0	0	
1395410060587	2014.03.21_17:54:20	1	-2.3	-0.78	-0.78	3	2.9	-0.047	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.0055	0	0.0078	5.09	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.061	0	0	0	0	0	
1395410060637	2014.03.21_17:54:20	1	-2.3	-0.78	-0.78	3	2.9	-0.047	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.0063	-0.00078	0.0078	5.12	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.065	0	0	0	0	0	
1395410060687	2014.03.21_17:54:20	1	-2.3	-0.78	-0.78	3	2.9	-0.047	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.0063	-0.00078	0.0078	5.12	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.065	0	0	0	0	0	
1395410060737	2014.03.21_17:54:20	1	-2.3	-0.78	-0.78	3	2.9	-0.047	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.0055	-0.00078	0.0078	5.09	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.065	0	0	0	0	0	
1395410060787	2014.03.21_17:54:20	1	-2.3	-0.78	-0.78	3	2.9	-0.047	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.0055	-0.00078	0.0078	5.09	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.065	0	0	0	0	0	
1395410060837	2014.03.21_17:54:20	1	-2.3	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.0039	0	0.0078	5.08	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.063	0	0	0	0	0	
1395410060887	2014.03.21_17:54:20	1	-2.3	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.0039	0	0.0078	5.08	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.063	0	0	0	0	0	
1395410060937	2014.03.21_17:54:20	1	-1.6	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.0031	0	0.0078	5.11	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.065	0	0	0	0	0	
1395410060987	2014.03.21_17:54:20	1	-1.6	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.0031	0	0.0078	5.11	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.065	0	0	0	0	0	
1395410061037	2014.03.21_17:54:21	1	-0.78	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.00078	-0.00078	0.0078	5.07	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.067	0	0	0	0	0	
1395410061087	2014.03.21_17:54:21	1	-0.78	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	0.00078	-0.00078	0.0078	5.07	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.067	0	0	0	0	0	
1395410061137	2014.03.21_17:54:21	1	0	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.00078	-0.00078	0.0078	5.08	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.061	0	0	0	0	0	
1395410061187	2014.03.21_17:54:21	1	0	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.00078	-0.00078	0.0078	5.08	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.061	0	0	0	0	0	
1395410061237	2014.03.21_17:54:21	1	0	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0031	-0.00078	0.0078	5.08	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.065	0	0	0	0	0	
1395410061287	2014.03.21_17:54:21	1	0	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0031	-0.00078	0.0078	5.08	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.065	0	0	0	0	0	
1395410061337	2014.03.21_17:54:21	1	0.78	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0047	0	0.0078	5.08	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.063	0	0	0	0	0	
1395410061387	2014.03.21_17:54:21	1	0.78	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0047	0	0.0078	5.08	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.063	0	0	0	0	0	
1395410061437	2014.03.21_17:54:21	1	0.78	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0055	-0.00078	0.0078	5.13	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.063	0	0	0	0	0	
1395410061487	2014.03.21_17:54:21	1	0.78	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0055	-0.00078	0.0078	5.13	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.063	0	0	0	0	0	
1395410061537	2014.03.21_17:54:21	1	0.78	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0063	-0.00078	0.0078	5.14	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.065	0	0	0	0	0	
1395410061587	2014.03.21_17:54:21	1	0.78	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0063	-0.00078	0.0078	5.14	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.065	0	0	0	0	0	
1395410061637	2014.03.21_17:54:21	1	0.78	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0055	0	0.0078	5.08	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.063	0	0	0	0	0	
1395410061687	2014.03.21_17:54:21	1	0.78	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0055	0	0.0078	5.08	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.063	0	0	0	0	0	
1395410061737	2014.03.21_17:54:21	1	0.78	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0047	0	0.0078	5.09	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.063	0	0	0	0	0	
1395410061787	2014.03.21_17:54:21	1	0.78	-0.78	-0.78	3	2.9	-0.046	0	0	0	0	0	14.1	-0.059	0.007	0.15	-0.03	0.029	0.047	-0.0047	0	0.0078	5.09	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.063	0	0	0	0	0	
